Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Label
2026-06-20 12:53:11,192.168.2.18,146.236.96.163,6060,443,6,770791,11,8,22309,8010,39334.917,24.65,1595.7368,627.3228,0,3,0,1,10,BENIGN
2026-06-20 09:46:38,192.168.0.203,29.49.163.93,25175,143,17,1710932,39,13,15352,8160,13742.2177,30.3928,452.1538,178.6405,1,1,1,0,13,BENIGN
2026-06-20 10:18:48,192.168.1.129,95.46.4.205,49408,8080,6,377523,302,20,47887,25418,194173.6,852.9282,227.6553,47.7898,4,67,1,2,87,DoS Hulk
2026-06-20 11:34:48,192.168.2.59,72.90.51.232,20952,443,17,1816717,26,10,19514,25793,24938.9421,19.816,1258.5278,422.6144,0,2,0,3,8,BENIGN
2026-06-20 11:56:19,192.168.3.104,71.253.197.70,24973,80,6,7656148,123,179,111100,219275,43151.5953,39.4454,1093.957,380.9721,1,11,3,28,126,Bot
2026-06-20 14:24:46,192.168.1.109,81.70.161.109,30516,443,17,6164719,185,125,102024,86481,30578.0361,50.2862,608.0806,247.2325,0,12,5,20,50,Bot
2026-06-20 12:57:41,192.168.2.90,201.23.216.145,57267,110,6,403807,8,38,2410,11239,33800.8009,113.9158,296.7174,96.5239,0,1,0,1,3,BENIGN
2026-06-20 13:23:42,192.168.1.186,216.209.98.243,46237,143,6,1319281,44,12,11309,2374,10371.5584,42.4474,244.3393,115.7188,2,3,0,1,13,BENIGN
2026-06-20 12:05:06,192.168.2.141,186.221.158.93,20501,22,17,1855419,66,26,17921,4374,12016.1538,49.5845,242.337,48.6939,0,3,1,2,5,BENIGN
2026-06-20 09:28:09,192.168.2.46,134.217.13.232,42652,143,6,1313027,8,8,14010,23192,28333.0046,12.1856,2325.125,1003.1017,1,2,1,1,11,BENIGN
2026-06-20 12:45:38,192.168.3.48,44.214.218.61,52825,143,6,465987,10,42,3957,24360,60767.7897,111.5911,544.5577,288.7676,1,2,1,2,10,BENIGN
2026-06-20 12:50:58,192.168.2.6,86.159.207.2,63692,110,6,1521166,56,12,5194,10347,10216.505,44.7026,228.5441,71.5138,0,3,1,3,12,BENIGN
2026-06-20 15:10:27,192.168.3.220,221.238.206.63,6938,110,6,1273348,47,26,10066,23695,26513.569,57.3292,462.4795,184.9153,1,0,1,1,7,BENIGN
2026-06-20 12:18:56,192.168.2.244,64.140.200.185,43063,80,6,3154414,199,67,102626,123368,71643.7348,84.3263,849.6015,420.4051,4,13,6,15,62,Bot
2026-06-20 09:10:50,192.168.2.81,124.133.54.226,52523,995,6,863009,18,13,24514,7971,37641.5541,35.9208,1047.9032,399.1044,1,1,0,1,5,BENIGN
2026-06-20 12:42:04,192.168.1.46,86.251.8.25,22542,110,6,420275,15,45,6138,28074,81403.8427,142.7637,570.2,231.6225,0,0,1,1,12,BENIGN
2026-06-20 14:42:04,192.168.3.210,177.244.220.127,46234,53,6,1902608,36,69,6637,28024,18217.6255,55.1874,330.1048,119.6836,2,1,1,1,6,BENIGN
2026-06-20 14:52:42,192.168.1.158,26.116.59.151,32151,443,6,1454988,53,51,4896,3099,5494.8907,71.4783,76.875,33.492,2,1,0,0,12,BENIGN
2026-06-20 09:43:20,192.168.0.83,108.147.14.70,46540,25,6,761794,78,63,20748,7736,37390.6857,185.0894,202.0142,58.5767,1,3,1,0,11,BENIGN
2026-06-20 13:09:40,192.168.3.26,152.244.162.178,22058,80,6,275628,244,43,595611,35861,2291029.9389,1041.2585,2200.2509,824.4342,3,106,7,19,69,DoS Hulk
2026-06-20 12:17:27,192.168.2.233,16.35.37.209,26675,443,6,1377694,48,24,5490,9743,11056.882,52.2612,211.5694,64.3937,2,1,1,3,15,BENIGN
2026-06-20 10:45:23,192.168.2.216,102.104.52.53,17726,993,17,347864,55,58,15629,28567,127049.6516,324.8396,391.115,131.0297,2,2,0,0,10,BENIGN
2026-06-20 15:34:28,192.168.2.234,89.40.245.223,8067,993,6,1764366,4,68,12679,26409,22154.1336,40.8079,542.8889,148.551,0,0,1,3,10,BENIGN
2026-06-20 14:38:00,192.168.3.224,58.144.62.56,42390,110,6,430641,71,16,5956,20838,62218.8784,202.0244,307.977,120.5599,2,3,0,1,4,BENIGN
2026-06-20 13:25:00,192.168.2.46,84.164.192.10,55669,470,6,7732,3,2,454,281,95059.493,646.6632,147.0,51.0731,3,11,8,1,2,PortScan
2026-06-20 08:05:29,192.168.3.106,56.86.52.182,65152,993,17,1502737,60,20,24659,29233,35862.5628,53.2362,673.65,237.5842,1,3,1,2,13,BENIGN
2026-06-20 14:23:48,192.168.0.130,69.106.219.186,61186,25,6,1183362,20,53,22225,19077,34902.2531,61.6886,565.7808,171.9934,1,2,1,2,6,BENIGN
2026-06-20 13:28:53,192.168.0.162,175.127.236.239,22306,8080,6,77394,207,2,130722,1417,1707354.5753,2700.4677,632.244,277.7075,2,162,7,12,3,DDoS
2026-06-20 15:14:00,192.168.0.99,129.36.47.200,38912,110,6,1478987,14,22,3616,2006,3801.2505,24.341,156.1667,54.6513,1,1,0,0,4,BENIGN
2026-06-20 15:21:26,192.168.1.145,19.108.193.36,45522,25,17,1667106,61,54,24713,26966,30999.2286,68.9818,449.3826,177.8481,1,1,0,1,13,BENIGN
2026-06-20 11:33:42,192.168.1.47,220.27.25.11,17582,993,6,400659,57,67,22232,29930,130190.5111,309.4901,420.6613,147.1927,2,3,0,3,3,BENIGN
2026-06-20 10:50:59,192.168.0.78,52.138.175.144,30096,80,6,43717,52,29,19048,11623,701580.6208,1852.8261,378.6543,93.4236,1,1,0,0,7,BENIGN
2026-06-20 11:12:43,192.168.1.41,106.139.129.252,18587,25,6,1653593,69,11,16107,15459,19089.3406,48.3795,394.575,157.5389,0,0,0,3,15,BENIGN
2026-06-20 08:14:34,192.168.3.102,117.59.225.251,1583,8080,6,74844,624,11,476492,6107,6448065.3092,8484.314,759.9984,337.8741,0,131,8,3,80,DDoS
2026-06-20 15:38:41,192.168.2.109,39.203.171.13,34610,8080,17,11360,743,23,446281,3259,39572183.0986,67429.5775,586.8668,151.7277,1,39,7,8,70,DDoS
2026-06-20 14:00:33,192.168.0.44,17.12.212.112,59355,993,6,715314,25,47,20371,25202,63710.4824,100.6551,632.9583,208.9707,1,0,0,3,9,BENIGN
2026-06-20 11:57:54,192.168.0.68,184.82.1.173,46052,993,6,680655,80,29,12912,29849,62823.3099,160.1399,392.3028,124.3916,2,0,1,3,7,BENIGN
2026-06-20 12:59:00,192.168.1.93,168.120.115.155,14570,110,17,1720741,23,2,18154,19436,21845.2399,14.5286,1503.6,591.3892,0,2,0,2,7,BENIGN
2026-06-20 12:21:41,192.168.3.193,15.52.143.91,43268,995,6,739672,48,15,15425,7714,31282.7848,85.1729,367.2857,159.9542,2,2,1,2,5,BENIGN
2026-06-20 13:40:46,192.168.0.228,105.185.4.17,14608,80,17,1871791,54,21,16215,24119,21548.3459,40.0686,537.7867,132.8979,2,1,0,1,13,BENIGN
2026-06-20 15:22:19,192.168.3.7,117.102.49.119,22125,80,6,41391,167,19,276293,26637,7318740.7891,4493.7305,1628.6559,537.4257,2,174,0,0,43,DDoS
2026-06-20 15:38:22,192.168.3.8,169.239.194.168,50140,443,6,1573159,72,55,15291,2477,11294.4718,80.7293,139.9055,45.4101,2,3,0,0,6,BENIGN
2026-06-20 10:38:44,192.168.3.180,85.183.26.167,3389,80,6,233625,442,65,635446,2449,2730422.6859,2170.1445,1258.1755,378.0931,4,43,3,29,25,DoS Hulk
2026-06-20 10:43:47,192.168.1.6,28.169.17.122,45087,993,17,1931684,12,38,24390,21945,23986.8426,25.8842,926.7,412.3272,0,2,0,0,8,BENIGN
2026-06-20 09:43:09,192.168.3.120,174.18.190.221,48045,995,6,1931768,73,27,4989,29841,18030.1154,51.7661,348.3,101.9013,2,3,0,0,7,BENIGN
2026-06-20 08:08:30,192.168.0.77,184.113.132.232,62282,392,6,28397,3,2,354,238,20847.2726,176.0749,118.4,57.6296,1,3,5,1,0,PortScan
2026-06-20 11:57:49,192.168.2.17,53.185.119.231,62853,25,17,1569147,17,5,5069,27043,20464.6219,14.0204,1459.6364,600.6733,2,3,1,3,7,BENIGN
2026-06-20 13:53:02,192.168.0.201,87.160.86.22,57654,438,6,8620,2,0,473,47,60324.826,232.0186,260.0,80.0303,2,10,4,0,1,PortScan
2026-06-20 15:20:22,192.168.3.185,23.133.233.129,13415,80,6,539149,63,13,19846,22640,78801.9638,140.9629,559.0263,239.4986,2,2,0,0,9,BENIGN
2026-06-20 10:16:16,192.168.1.88,151.133.216.24,52861,443,6,317003,14,14,20473,1226,68450.4563,88.3272,774.9643,430.3006,1,1,0,1,2,BENIGN
2026-06-20 09:08:55,192.168.3.190,17.103.224.35,36075,116,17,21442,4,3,522,21,25324.1302,326.4621,77.5714,23.3948,2,8,5,0,4,PortScan
2026-06-20 09:43:47,192.168.0.209,71.92.86.25,3937,25,6,1582102,40,38,5439,697,3878.3846,49.3015,78.6667,32.5839,0,3,1,1,7,BENIGN
2026-06-20 10:08:14,192.168.2.124,210.106.249.182,16792,80,6,67040,184,10,96815,36190,1983964.7971,2893.7947,685.5928,345.3125,0,63,3,32,100,DoS Hulk
2026-06-20 10:34:52,192.168.2.137,165.172.106.202,58584,103,6,50027,8,1,50,286,6716.3732,179.9029,37.3333,14.658,3,5,4,1,1,PortScan
2026-06-20 09:57:54,192.168.0.158,188.63.252.133,24406,110,6,1859243,18,64,14314,6864,11390.6574,44.104,258.2683,126.951,0,2,1,1,1,BENIGN
2026-06-20 12:41:28,192.168.3.202,68.68.214.162,39525,143,6,1115783,80,18,22222,28342,45317.0554,87.8307,515.9592,188.8207,0,0,0,1,11,BENIGN
2026-06-20 11:50:29,192.168.0.95,119.226.150.139,23602,80,6,373178,535,69,301161,66766,985928.9669,1618.5306,609.1507,266.6395,4,80,1,25,26,DoS Hulk
2026-06-20 11:13:00,192.168.3.107,59.207.245.82,42645,995,17,1583772,14,11,10198,23553,21310.5169,15.7851,1350.04,255.1035,0,1,1,1,12,BENIGN
2026-06-20 14:46:13,192.168.1.214,103.219.99.27,54305,678,6,43771,2,3,501,167,15261.246,114.2309,133.6,53.0908,1,8,7,1,2,PortScan
2026-06-20 13:59:16,192.168.3.193,200.219.79.17,49511,21,6,673756,117,54,5066,23256,42035.9893,253.8011,165.6257,59.2849,1,18,10,5,50,FTP-Patator
2026-06-20 12:29:51,192.168.3.200,43.175.11.152,47822,143,6,1915918,15,46,23047,7494,15940.6613,31.8385,500.6721,144.0921,0,0,0,1,5,BENIGN
2026-06-20 08:12:34,192.168.0.153,137.123.145.22,32565,80,6,401681,419,61,330042,2419,827674.1992,1194.9781,692.6271,306.7844,3,43,7,5,28,DoS Hulk
2026-06-20 11:44:38,192.168.1.152,79.207.1.153,50576,25,6,1564796,67,70,18190,17104,22555.0168,87.5513,257.6204,108.8346,2,2,0,3,1,BENIGN
2026-06-20 13:21:27,192.168.1.45,156.186.135.56,4715,993,6,7970,2,0,517,166,85696.3614,250.941,341.5,91.1423,0,3,6,0,2,PortScan
2026-06-20 08:58:34,192.168.1.249,64.147.208.18,44099,110,17,169876,62,24,8771,10647,114306.9062,506.2516,225.7907,88.6106,2,1,0,1,13,BENIGN
2026-06-20 09:31:19,192.168.3.203,115.68.201.115,50708,22,6,154535,5,63,7442,25445,212812.6314,440.0298,483.6324,110.6394,1,2,0,1,12,BENIGN
2026-06-20 09:55:31,192.168.0.69,182.235.74.126,58025,160,6,54306,5,0,163,292,8378.4481,92.0709,91.0,24.8878,1,5,6,1,0,PortScan
2026-06-20 12:34:36,192.168.1.210,132.106.71.66,9580,22,6,162099,16,117,3924,56333,371729.622,820.4862,453.0602,163.6076,2,18,4,20,10,SSH-Patator
2026-06-20 12:48:14,192.168.2.177,145.140.175.4,7360,443,6,384344,33,27,8550,1051,24980.226,156.1102,160.0167,69.5333,2,0,0,0,13,BENIGN
2026-06-20 09:50:55,192.168.2.5,200.179.9.29,35192,22,6,311757,15,34,38491,6781,145215.6648,157.1737,923.9184,394.8315,0,11,6,4,21,SSH-Patator
2026-06-20 12:45:01,192.168.2.114,119.113.66.127,14421,8080,6,4126450,241,213,41717,190668,56315.9617,110.0219,511.8612,236.4763,2,19,2,39,33,Bot
2026-06-20 13:09:59,192.168.1.110,181.189.233.100,40131,53,6,1640752,79,57,23609,3865,16744.7609,82.8888,202.0147,74.8962,2,2,0,3,11,BENIGN
2026-06-20 08:12:10,192.168.0.154,115.2.2.85,7323,443,17,4043382,190,204,145687,208370,87564.5685,97.4432,898.6218,341.6118,3,12,1,14,95,Bot
2026-06-20 10:37:09,192.168.3.150,155.158.187.126,39021,80,17,192012,605,24,434346,28391,2409937.9205,3275.8369,735.6709,196.1703,2,130,2,19,37,DDoS
2026-06-20 10:11:36,192.168.3.231,125.214.220.16,47034,110,6,1634322,12,18,21781,25398,28867.6283,18.3562,1572.6333,418.297,1,1,1,1,8,BENIGN
2026-06-20 08:40:30,192.168.3.184,87.100.55.106,3203,993,6,1060595,50,18,18180,28679,44181.8036,64.115,689.1029,187.5849,1,3,0,3,6,BENIGN
2026-06-20 10:04:45,192.168.0.49,19.232.35.158,22531,8080,6,445363,314,14,98541,9970,243646.1942,736.4779,330.8262,178.495,0,78,5,37,67,DoS Hulk
2026-06-20 09:23:44,192.168.3.162,168.148.26.220,36423,21,6,564295,110,69,14569,4369,33560.4604,317.21,105.7989,48.8404,3,23,0,7,75,FTP-Patator
2026-06-20 08:39:01,192.168.3.140,10.152.41.181,49047,993,6,1395140,58,64,1510,5227,4828.9061,87.4464,55.2213,25.1198,1,2,1,3,2,BENIGN
2026-06-20 14:13:22,192.168.2.119,90.207.69.116,7430,22,17,168065,23,45,28926,30783,355273.2574,404.6054,878.0735,368.0231,0,12,10,5,12,SSH-Patator
2026-06-20 14:05:47,192.168.0.71,139.69.109.172,24195,443,6,142879,522,24,878552,4599,6181111.29,3821.4153,1617.4927,385.0697,2,119,0,20,15,DDoS
2026-06-20 15:14:18,192.168.1.105,136.54.0.91,45211,143,17,1232196,60,61,5121,22265,22225.3603,98.1987,226.3306,67.2949,1,0,1,2,7,BENIGN
2026-06-20 15:37:09,192.168.0.153,33.251.59.212,26033,80,6,351990,125,15,439263,29267,1331088.9514,397.7386,3346.6429,1719.9785,1,120,7,12,76,DoS Hulk
2026-06-20 10:14:35,192.168.2.180,119.218.209.238,27491,53,6,780878,51,28,22302,14938,47689.908,101.1682,471.3924,131.896,2,0,0,1,7,BENIGN
2026-06-20 10:11:19,192.168.3.68,147.241.198.214,3252,80,17,2750020,109,96,16888,175231,69860.9465,74.5449,937.1659,326.5147,2,10,2,28,12,Bot
2026-06-20 08:35:28,192.168.2.139,186.213.93.127,33648,915,6,47496,4,0,269,19,6063.6685,84.2176,72.0,23.7722,0,3,2,0,4,PortScan
2026-06-20 14:19:56,192.168.2.3,25.93.101.135,22316,80,6,1733414,147,65,55046,19817,43188.1824,122.302,353.1274,73.2916,5,16,1,21,171,Bot
2026-06-20 11:32:11,192.168.2.172,66.184.202.55,32464,25,6,1618047,47,38,16361,24979,25549.3196,52.5325,486.3529,228.6923,1,1,1,3,14,BENIGN
2026-06-20 13:53:02,192.168.1.177,32.125.83.14,62766,53,6,1051963,34,27,15239,22808,36167.6219,57.9868,623.7213,237.8677,1,1,1,2,8,BENIGN
2026-06-20 15:41:47,192.168.1.154,40.20.218.82,11552,8080,6,164262,557,22,241664,33399,1674538.2377,3524.8566,475.0656,148.4988,3,99,3,8,30,DoS Hulk
2026-06-20 09:42:27,192.168.0.238,32.15.21.230,2631,21,6,694911,71,104,5574,48309,77539.4259,251.8308,307.9029,150.3946,2,2,8,18,52,FTP-Patator
2026-06-20 14:31:30,192.168.3.221,19.72.204.49,18594,80,17,193949,422,14,119072,1773,623076.1695,2248.0137,277.1674,121.7644,2,35,4,7,19,DDoS
2026-06-20 14:25:08,192.168.0.7,206.176.38.103,14721,110,6,1634682,41,22,16189,7240,14332.4512,38.5396,371.8889,131.2172,1,1,0,2,14,BENIGN
2026-06-20 12:43:17,192.168.2.102,53.30.170.78,49199,444,6,21746,2,2,248,83,15221.1901,183.9419,82.75,31.4461,1,4,1,1,3,PortScan
2026-06-20 12:57:15,192.168.2.104,201.90.245.54,2777,143,6,1022571,79,45,12593,18533,30438.9622,121.263,251.0161,108.257,0,2,0,0,14,BENIGN
2026-06-20 15:23:18,192.168.3.68,220.163.223.200,32118,80,17,196707,313,61,559382,44906,3072020.8228,1901.305,1615.7433,513.3695,1,115,7,18,47,DoS Hulk
2026-06-20 09:50:18,192.168.1.179,39.125.65.6,28764,80,6,64328,505,19,546733,11881,8683839.0747,8145.753,1066.0573,436.2259,2,27,0,11,20,DDoS
2026-06-20 14:08:26,192.168.3.219,42.153.217.101,26279,249,6,40628,3,2,153,10,4012.0114,123.0678,32.6,15.7908,2,4,1,0,3,PortScan
2026-06-20 11:52:53,192.168.1.147,184.208.29.11,3810,110,6,1814473,64,7,3032,29580,17973.2628,39.1298,459.3239,134.6055,2,1,1,1,8,BENIGN
2026-06-20 13:42:33,192.168.1.169,15.111.17.82,30565,8080,6,463988,425,31,460669,62845,1128292.111,982.784,1148.057,389.8705,2,22,8,3,39,DoS Hulk
2026-06-20 15:51:17,192.168.1.232,70.168.132.80,7985,80,6,97035,67,46,415579,6238,4347060.3391,1164.5283,3732.8938,996.5173,1,33,6,20,94,DoS Hulk
2026-06-20 09:36:47,192.168.0.14,140.159.162.20,16269,25,17,1619391,70,46,21629,16547,23574.2943,71.6319,329.1034,142.1052,0,1,0,1,11,BENIGN
2026-06-20 14:57:13,192.168.2.198,12.165.204.171,12242,443,17,1682311,192,172,57431,187615,145660.3446,216.369,673.2033,126.2583,3,6,1,22,128,Bot
2026-06-20 12:56:16,192.168.0.8,62.164.22.98,44107,8080,6,124277,581,80,415982,5341,3390192.8756,5318.7637,637.4024,223.699,4,48,9,2,66,DoS Hulk
2026-06-20 11:43:04,192.168.1.37,140.232.215.215,54768,443,6,1998813,44,46,15600,24580,20101.9305,45.0267,446.4444,190.7327,2,1,0,2,13,BENIGN
2026-06-20 14:40:21,192.168.0.229,129.129.174.109,44445,282,6,24846,7,3,436,131,22820.5747,402.4793,56.7,23.0399,0,6,4,0,2,PortScan
2026-06-20 11:06:57,192.168.3.207,184.130.128.91,43927,53,17,1798144,37,15,1368,17904,10717.7178,28.9187,370.6154,162.2093,1,2,0,3,4,BENIGN
2026-06-20 15:02:02,192.168.0.105,170.134.116.117,59443,80,6,74079,474,26,737100,12429,10117968.6551,6749.5512,1499.058,435.6698,1,65,0,13,9,DDoS
2026-06-20 13:06:53,192.168.1.87,146.144.229.129,20071,22,6,1372617,15,51,13306,21609,25436.8116,48.0833,529.0152,155.4759,0,2,1,1,13,BENIGN
2026-06-20 15:24:33,192.168.3.6,209.109.196.123,51963,443,6,1002855,59,27,923,7411,8310.2742,85.7552,96.907,27.1276,2,2,0,3,14,BENIGN
2026-06-20 15:28:18,192.168.1.81,180.228.72.132,21629,80,17,83590,383,77,389355,39122,5125936.1168,5503.0506,931.4717,241.7053,1,73,5,13,77,DoS Hulk
2026-06-20 09:13:47,192.168.0.243,141.129.226.123,21035,21,6,105746,77,109,21659,38818,571908.1573,1758.9318,325.1452,136.8831,1,2,0,16,16,FTP-Patator
2026-06-20 10:36:56,192.168.2.120,146.139.118.42,19854,133,17,20789,3,2,559,182,35643.8501,240.5118,148.2,49.8259,0,4,1,0,2,PortScan
2026-06-20 09:13:42,192.168.2.211,49.141.102.125,2804,8080,6,223715,288,4,411273,11155,1888241.7361,1305.2321,1446.6712,305.6743,0,140,1,19,35,DDoS
2026-06-20 09:58:31,192.168.3.2,26.248.136.85,27948,667,6,53203,2,3,596,264,16164.502,93.9797,172.0,97.4942,0,11,5,0,2,PortScan
2026-06-20 09:39:25,192.168.0.223,161.131.113.207,42200,21,6,345107,34,81,17330,23494,118293.7466,333.23,354.9913,139.0109,1,14,3,18,50,FTP-Patator
2026-06-20 14:06:47,192.168.1.211,81.223.26.129,64617,143,6,1570740,73,26,24280,16573,26008.7602,63.0276,412.6566,97.9715,0,1,0,1,6,BENIGN
2026-06-20 14:43:40,192.168.3.180,27.185.171.250,12303,110,6,561872,4,57,17660,20863,68561.8789,108.5657,631.5246,155.4508,0,0,1,1,5,BENIGN
2026-06-20 11:46:20,192.168.0.145,95.63.31.81,35890,143,6,615262,60,47,12361,26317,62864.2757,173.9097,361.4766,108.1019,0,0,0,0,7,BENIGN
2026-06-20 13:24:01,192.168.3.72,210.85.153.246,5771,700,6,9786,6,2,461,148,62231.7597,817.4944,76.125,28.7637,1,4,8,0,4,PortScan
2026-06-20 13:55:48,192.168.0.162,15.243.217.127,34918,995,6,622840,39,15,7866,16202,38642.348,86.6996,445.7037,161.1419,2,1,1,1,2,BENIGN
2026-06-20 12:36:38,192.168.0.221,195.202.32.89,54465,443,6,1537965,36,70,16317,23318,25771.0676,68.9222,373.9151,76.0183,0,1,0,3,7,BENIGN
2026-06-20 13:59:50,192.168.3.62,149.77.183.19,21914,143,17,684075,54,17,21730,10269,46777.0347,103.7898,450.6901,106.1254,0,0,0,3,9,BENIGN
2026-06-20 14:08:11,192.168.0.123,194.31.229.196,44793,80,17,506184,56,17,13267,22199,70065.4308,144.2163,485.8356,184.6166,2,0,1,1,8,BENIGN
2026-06-20 12:20:08,192.168.1.227,87.21.107.18,28411,1024,6,4590,7,1,343,159,109368.1917,1742.9194,62.75,20.0191,0,11,2,0,2,PortScan
2026-06-20 13:13:05,192.168.2.2,50.47.158.165,64107,279,6,54932,1,2,167,209,6844.8263,54.613,125.3333,44.2165,2,9,7,1,0,PortScan
2026-06-20 09:25:58,192.168.3.46,87.80.139.94,49951,443,6,146335,359,19,240732,29006,1843291.0787,2583.1141,713.5926,188.957,1,47,1,1,25,DDoS
2026-06-20 11:38:59,192.168.1.93,129.211.74.123,38089,110,6,1544396,25,38,17865,24374,27349.8507,40.7926,670.4603,223.3062,0,1,0,2,6,BENIGN
2026-06-20 10:29:43,192.168.1.29,165.116.236.115,39910,80,6,356169,376,47,658308,3173,1857211.0431,1187.6385,1563.7849,382.1794,2,43,4,21,31,DoS Hulk
2026-06-20 09:07:15,192.168.3.85,176.91.181.168,51088,156,6,37510,6,3,455,174,16768.8616,239.936,69.8889,23.1262,1,9,1,0,0,PortScan
2026-06-20 13:41:48,192.168.1.125,26.208.13.153,41912,110,6,1808961,59,62,1021,12682,7575.0666,66.8892,113.2479,26.157,0,3,1,2,11,BENIGN
2026-06-20 11:50:05,192.168.0.103,90.82.43.69,47663,21,17,178568,84,29,23770,41710,366695.0405,632.8121,579.469,150.6533,2,25,5,6,28,FTP-Patator
2026-06-20 14:56:09,192.168.1.220,145.230.7.189,60743,22,6,477894,43,130,12750,31583,92767.4338,362.005,256.2601,116.5595,0,18,10,2,33,SSH-Patator
2026-06-20 10:52:26,192.168.0.98,221.29.236.9,3877,53,6,356300,67,68,6979,25021,89811.9562,378.8942,237.037,105.1705,2,3,0,2,14,BENIGN
2026-06-20 13:31:14,192.168.2.221,60.3.120.81,8268,993,6,1065187,53,6,14284,18248,30541.1163,55.3893,551.3898,143.1519,1,0,1,3,6,BENIGN
2026-06-20 14:47:44,192.168.0.90,155.251.182.54,61745,25,6,672746,47,14,9637,15161,36860.8658,90.6732,406.5246,143.5011,0,3,1,2,15,BENIGN
2026-06-20 11:14:52,192.168.0.123,63.5.13.133,19285,80,6,425594,498,35,106330,47866,362307.7393,1252.3673,289.2983,132.5458,0,27,3,16,80,DoS Hulk
2026-06-20 10:15:15,192.168.3.125,117.200.26.111,15539,80,6,60272,65,64,11910,14996,446409.6098,2140.2973,208.5736,108.0313,0,1,1,2,2,BENIGN
2026-06-20 13:48:06,192.168.0.191,191.147.85.240,1971,25,17,403238,37,68,16311,16260,80773.6374,260.3921,310.2,166.9518,1,2,0,2,9,BENIGN
2026-06-20 10:29:58,192.168.0.19,207.186.159.22,43431,995,17,1178859,29,3,6134,18995,21316.3746,27.1449,785.2812,175.9451,2,1,1,2,15,BENIGN
2026-06-20 15:47:09,192.168.3.195,215.55.229.234,40987,6667,6,5487391,85,219,161535,79935,44004.5187,55.3997,794.3092,233.0542,3,12,3,31,97,Bot
2026-06-20 09:49:43,192.168.2.89,16.217.76.183,38023,791,6,5802,5,3,578,119,120130.9893,1378.8349,87.125,45.8964,0,6,4,0,1,PortScan
2026-06-20 10:51:32,192.168.1.177,61.215.71.29,9684,25,6,1439391,18,36,9766,10540,14107.3551,37.5159,376.037,137.5684,2,1,1,2,6,BENIGN
2026-06-20 10:48:30,192.168.0.53,88.128.65.65,2055,80,6,2879669,39,203,64063,118394,63360.407,84.0374,753.9545,338.3675,0,9,4,7,103,Bot
2026-06-20 08:25:50,192.168.1.200,131.74.103.39,37543,25,6,514434,41,18,12811,15691,55404.5806,114.6892,483.0847,134.2589,2,3,1,2,9,BENIGN
2026-06-20 11:57:08,192.168.3.66,17.243.47.86,23082,110,17,651204,29,20,20140,10966,47766.9056,75.2452,634.8163,200.5173,1,2,0,2,8,BENIGN
2026-06-20 14:38:33,192.168.3.198,178.71.138.81,23782,143,17,1407998,54,24,15046,28169,30692.5152,55.3978,554.0385,223.6429,1,0,1,2,13,BENIGN
2026-06-20 08:46:28,192.168.3.162,38.113.78.24,17513,936,17,58998,5,3,41,232,4627.2755,135.5978,34.125,12.7778,0,4,5,0,3,PortScan
2026-06-20 13:36:20,192.168.0.73,36.174.122.228,13189,110,6,1855691,47,45,15592,4960,11075.1197,49.5772,223.3913,95.5958,2,2,1,1,13,BENIGN
2026-06-20 08:01:46,192.168.3.148,15.152.158.10,41427,993,17,273369,39,28,15522,28044,159367.0094,245.09,650.2388,201.9996,1,1,0,0,8,BENIGN
2026-06-20 12:56:09,192.168.1.61,18.129.246.57,32157,110,6,1813541,77,14,11228,28787,22064.5687,50.1781,439.7253,169.2255,1,3,0,3,15,BENIGN
2026-06-20 15:14:33,192.168.1.141,199.93.219.220,29481,21,17,226978,78,65,23352,23146,204856.8584,630.017,325.1608,118.1371,3,21,0,10,28,FTP-Patator
2026-06-20 10:22:19,192.168.3.251,67.78.182.82,11289,443,17,1369827,27,34,1501,23464,18224.9291,44.5312,409.2623,128.4221,2,1,0,0,15,BENIGN
2026-06-20 10:25:56,192.168.2.248,45.144.27.221,1429,8080,6,43597,350,10,353895,28158,8763286.4647,8257.4489,1061.2583,386.0719,2,49,5,1,60,DDoS
2026-06-20 10:38:42,192.168.3.96,22.89.235.141,2641,8080,6,44016,576,20,805247,6704,18446723.9186,13540.5307,1362.3339,542.4933,1,127,4,0,22,DDoS
2026-06-20 09:04:52,192.168.0.207,87.79.176.103,26745,110,6,1062091,67,33,3684,855,4273.6451,94.1539,45.39,15.3367,0,1,1,3,10,BENIGN
2026-06-20 13:11:57,192.168.1.84,120.107.110.26,48177,443,6,1000221,8,31,9651,14345,23990.6981,38.9914,615.2821,277.6576,0,1,1,3,14,BENIGN
2026-06-20 11:29:17,192.168.2.67,121.67.192.56,28627,21,6,120605,49,32,18891,9704,237096.3061,671.6139,353.0247,118.7276,2,6,5,8,45,FTP-Patator
2026-06-20 09:21:10,192.168.1.159,129.146.230.36,62951,993,17,1160112,35,39,3615,540,3581.5507,63.7869,56.1486,13.806,0,3,0,0,6,BENIGN
2026-06-20 09:46:54,192.168.3.132,52.46.98.15,7361,53,17,1616812,6,27,21025,13157,21141.6046,20.4105,1035.8182,259.952,0,2,1,1,6,BENIGN
